OrderID,OrderDate,CustomerID,ProductID,Region,Quantity,UnitPrice,Discount,GrossSales,DiscountAmount,SalesAmount,Cost,Profit
O01903,2024-01-29,C0055,P004,West,4.0,22000,0.05,88000,4400.0,83600.0,50525.0,33075.0
O01904,2024-09-02,C0086,P002,East,1.0,65000,0.0,65000,0.0,65000.0,43451.97,21548.03
O01905,2024-11-28,C0074,P001,South,3.0,85000,0.0,255000,0.0,255000.0,203790.62,51209.38
O01906,2025-08-05,C0024,P008,East,5.0,12000,0.0,60000,0.0,60000.0,42036.02,17963.98
O01907,2024-04-08,C0048,P015,East,4.0,500,0.02,2000,40.0,1960.0,1293.44,666.56
O01908,2025-09-05,C0055,P004,West,3.0,22000,0.05,66000,3300.0,62700.0,52493.14,10206.86
O01909,2024-06-20,C0077,P007,North,1.0,9000,0.05,9000,450.0,8550.0,5894.38,2655.62
O01910,2024-04-11,C0043,P015,East,3.0,500,0.05,1500,75.0,1425.0,1031.2,393.8
O01911,2025-05-26,C0029,P012,South,5.0,14500,0.05,72500,3625.0,68875.0,42155.47,26719.53
O01912,2025-07-20,C0080,P001,North,2.0,85000,0.0,170000,0.0,170000.0,127346.7,42653.3
O01913,2025-03-18,C0089,P008,East,5.0,12000,0.0,60000,0.0,60000.0,44344.91,15655.09
O01914,2024-03-25,C0049,P003,East,4.0,42000,0.05,168000,8400.0,159600.0,128426.91,31173.09
O01915,2024-03-25,C0003,P004,South,2.0,22000,0.05,44000,2200.0,41800.0,28063.27,13736.73
O01916,2024-10-12,C0051,P004,West,1.0,22000,0.05,22000,1100.0,20900.0,14690.16,6209.84
O01917,2024-11-25,C0089,P010,North,1.0,1200,0.0,1200,0.0,1200.0,714.54,485.46
O01918,2025-12-30,C0099,P003,North,2.0,42000,0.1,84000,8400.0,75600.0,68074.97,7525.03
O01919,2024-07-28,C0041,P004,South,2.0,22000,0.0,44000,0.0,44000.0,25222.6,18777.4
O01920,2024-05-20,C0016,P004,South,4.0,22000,0.05,88000,4400.0,83600.0,63820.56,19779.44
O01921,2025-11-22,C0058,P006,East,3.0,3200,0.0,9600,0.0,9600.0,7108.03,2491.97
O01922,2024-04-22,C0084,P010,West,3.0,1200,0.05,3600,180.0,3420.0,2133.32,1286.68
O01923,2024-01-20,C0095,P006,East,4.0,3200,0.02,12800,256.0,12544.0,8302.56,4241.44
O01924,2024-11-05,C0006,P005,North,4.0,4500,0.05,18000,900.0,17100.0,10109.6,6990.4
O01925,2024-10-20,C0030,P008,South,4.0,12000,0.0,48000,0.0,48000.0,33613.64,14386.36
O01926,2025-03-28,C0048,P010,North,5.0,1200,0.05,6000,300.0,5700.0,4911.8,788.2
O01927,2025-10-03,C0010,P001,East,2.0,85000,0.0,170000,0.0,170000.0,113231.72,56768.28
O01928,2025-11-12,C0089,P014,North,5.0,700,0.05,3500,175.0,3325.0,2860.56,464.44
O01929,2024-07-30,C0012,P014,South,3.0,700,0.0,2100,0.0,2100.0,1226.57,873.43
O01930,2025-12-17,C0067,P010,West,1.0,1200,0.0,1200,0.0,1200.0,787.16,412.84
O01931,2025-04-07,C0092,P009,East,1.0,1800,0.05,1800,90.0,1710.0,1428.35,281.65
O01932,2024-02-20,C0069,P011,North,1.0,2200,0.0,2200,0.0,2200.0,1730.76,469.24
O01933,2025-11-17,C0077,P007,South,5.0,9000,0.0,45000,0.0,45000.0,28681.64,16318.36
O01934,2024-04-10,C0027,P006,East,1.0,3200,0.1,3200,320.0,2880.0,2346.32,533.68
O01935,2025-03-06,C0083,P006,South,5.0,3200,0.1,16000,1600.0,14400.0,12628.21,1771.79
O01936,2025-08-01,C0042,P003,North,4.0,42000,0.1,168000,16800.0,151200.0,127185.56,24014.44
O01937,2024-07-01,C0007,P013,West,3.0,10500,0.02,31500,630.0,30870.0,22670.19,8199.81
O01938,2024-07-16,C0037,P005,South,5.0,4500,0.05,22500,1125.0,21375.0,13301.9,8073.1
O01939,2024-12-14,C0035,P005,South,5.0,4500,0.1,22500,2250.0,20250.0,12818.49,7431.51
O01940,2025-10-08,C0053,P015,North,5.0,500,0.0,2500,0.0,2500.0,1789.87,710.13
O01941,2024-06-12,C0027,P008,South,3.0,12000,0.05,36000,1800.0,34200.0,24662.68,9537.32
O01942,2025-04-29,C0047,P010,South,2.0,1200,0.0,2400,0.0,2400.0,1474.25,925.75
O01943,2024-11-26,C0043,P004,North,1.0,22000,0.1,22000,2200.0,19800.0,13839.05,5960.95
O01944,2024-03-22,C0033,P005,East,5.0,4500,0.05,22500,1125.0,21375.0,14756.93,6618.07
O01945,2025-06-03,C0070,P011,South,5.0,2200,0.05,11000,550.0,10450.0,7521.7,2928.3
O01946,2025-08-31,C0031,P007,West,3.0,9000,0.05,27000,1350.0,25650.0,17694.99,7955.01
O01947,2025-02-24,C0077,P003,West,1.0,42000,0.0,42000,0.0,42000.0,27491.89,14508.11
O01948,2024-05-08,C0026,P013,North,5.0,10500,0.02,52500,1050.0,51450.0,30515.51,20934.49
O01949,2024-04-23,C0087,P007,North,2.0,9000,0.05,18000,900.0,17100.0,14106.77,2993.23
O01950,2024-11-05,C0037,P011,West,3.0,2200,0.05,6600,330.0,6270.0,4715.51,1554.49
O01951,2025-01-05,C0005,P006,West,4.0,3200,0.05,12800,640.0,12160.0,7544.93,4615.07
O01952,2025-02-07,C0015,P009,West,1.0,1800,0.0,1800,0.0,1800.0,1196.0,604.0
O01953,2024-06-27,C0081,P012,North,1.0,14500,0.05,14500,725.0,13775.0,9606.44,4168.56
O01954,2025-01-01,C0088,P014,North,1.0,700,0.02,700,14.0,686.0,498.52,187.48
O01955,2024-08-03,C0022,P004,North,5.0,22000,0.0,110000,0.0,110000.0,78583.43,31416.57
O01956,2025-05-16,C0061,P011,West,5.0,2200,0.1,11000,1100.0,9900.0,7966.31,1933.69
O01957,2025-08-05,C0058,P014,East,3.0,700,0.05,2100,105.0,1995.0,1550.71,444.29
O01958,2025-04-22,C0014,P010,South,3.0,1200,0.05,3600,180.0,3420.0,2080.46,1339.54
O01959,2024-01-01,C0046,P003,South,3.0,42000,0.15,126000,18900.0,107100.0,79673.45,27426.55
O01960,2025-12-26,C0070,P003,North,2.0,42000,0.02,84000,1680.0,82320.0,46593.45,35726.55
O01961,2024-01-18,C0097,P004,East,3.0,22000,0.1,66000,6600.0,59400.0,44401.71,14998.29
O01962,2025-12-31,C0085,P002,North,2.0,65000,0.05,130000,6500.0,123500.0,86573.0,36927.0
O01963,2024-01-24,C0010,P012,East,4.0,14500,0.05,58000,2900.0,55100.0,43399.56,11700.44
O01964,2025-01-12,C0024,P015,East,2.0,500,0.0,1000,0.0,1000.0,595.12,404.88
O01965,2024-03-18,C0044,P008,East,4.0,12000,0.0,48000,0.0,48000.0,34584.17,13415.83
O01966,2024-03-10,C0016,P009,South,5.0,1800,0.02,9000,180.0,8820.0,5695.27,3124.73
O01967,2025-05-14,C0058,P012,West,2.0,14500,0.0,29000,0.0,29000.0,18940.41,10059.59
O01968,2025-06-16,C0001,P007,East,1.0,9000,0.0,9000,0.0,9000.0,6697.87,2302.13
O01969,2024-03-27,C0012,P008,North,3.0,12000,0.05,36000,1800.0,34200.0,20495.45,13704.55
O01970,2025-12-14,C0005,P009,North,1.0,1800,0.05,1800,90.0,1710.0,1156.59,553.41
O01971,2024-08-22,C0030,P005,East,2.0,4500,0.0,9000,0.0,9000.0,5900.92,3099.08
O01972,2024-08-20,C0077,P001,North,4.0,85000,0.05,340000,17000.0,323000.0,252705.79,70294.21
O01973,2024-08-05,C0018,P009,North,3.0,1800,0.1,5400,540.0,4860.0,3260.47,1599.53
O01974,2024-12-03,C0099,P013,North,3.0,10500,0.05,31500,1575.0,29925.0,25382.75,4542.25
O01975,2024-05-09,C0027,P002,North,4.0,65000,0.1,260000,26000.0,234000.0,213042.89,20957.11
O01976,2024-11-06,C0005,P004,South,1.0,22000,0.05,22000,1100.0,20900.0,16964.33,3935.67
O01977,2024-06-02,C0034,P004,East,3.0,22000,0.0,66000,0.0,66000.0,41640.88,24359.12
O01978,2024-02-07,C0075,P013,North,1.0,10500,0.02,10500,210.0,10290.0,7657.06,2632.94
O01979,2024-09-26,C0011,P008,East,3.0,12000,0.1,36000,3600.0,32400.0,20608.2,11791.8
O01980,2025-05-06,C0008,P009,North,2.0,1800,0.05,3600,180.0,3420.0,2826.88,593.12
O01981,2025-07-11,C0085,P010,North,5.0,1200,0.1,6000,600.0,5400.0,4135.91,1264.09
O01982,2024-09-15,C0060,P005,North,2.0,4500,0.15,9000,1350.0,7650.0,5378.75,2271.25
O01983,2024-08-24,C0035,P011,West,2.0,2200,0.0,4400,0.0,4400.0,2808.97,1591.03
O01984,2025-07-29,C0076,P001,West,1.0,85000,0.02,85000,1700.0,83300.0,65127.05,18172.95
O01985,2025-05-12,C0085,P002,South,1.0,65000,0.05,65000,3250.0,61750.0,51022.48,10727.52
O01986,2025-08-31,C0036,P013,North,2.0,10500,0.0,21000,0.0,21000.0,14496.77,6503.23
O01987,2025-10-24,C0057,P010,North,2.0,1200,0.05,2400,120.0,2280.0,1631.24,648.76
O01988,2025-08-23,C0002,P003,North,4.0,42000,0.1,168000,16800.0,151200.0,126453.33,24746.67
O01989,2025-11-15,C0031,P007,West,5.0,9000,0.05,45000,2250.0,42750.0,34788.2,7961.8
O01990,2024-10-31,C0060,P001,North,5.0,85000,0.02,425000,8500.0,416500.0,321516.17,94983.83
O01991,2024-10-15,C0020,P011,West,5.0,2200,0.05,11000,550.0,10450.0,7191.75,3258.25
O01992,2024-08-23,C0100,P012,East,5.0,14500,0.0,72500,0.0,72500.0,52440.7,20059.3
O01993,2024-06-20,C0098,P005,South,3.0,4500,0.1,13500,1350.0,12150.0,10550.08,1599.92
O01994,2025-07-01,C0026,P006,West,2.0,3200,0.0,6400,0.0,6400.0,3782.24,2617.76
O01995,2025-06-06,C0040,P004,North,4.0,22000,0.1,88000,8800.0,79200.0,57622.13,21577.87
O01996,2025-08-08,C0019,P006,West,2.0,3200,0.05,6400,320.0,6080.0,3617.84,2462.16
O01997,2024-05-02,C0051,P005,North,4.0,4500,0.02,18000,360.0,17640.0,11887.14,5752.86
O01998,2024-12-25,C0013,P004,West,5.0,22000,0.05,110000,5500.0,104500.0,83436.78,21063.22
O01999,2024-06-11,C0040,P007,South,1.0,9000,0.0,9000,0.0,9000.0,5428.78,3571.22
O02000,2025-10-14,C0056,P013,North,4.0,10500,0.05,42000,2100.0,39900.0,29245.0,10655.0
O02001,2024-07-14,C0062,P012,West,5.0,14500,0.1,72500,7250.0,65250.0,40591.17,24658.83
O02002,2024-04-15,C0060,P005,North,3.0,4500,0.1,13500,1350.0,12150.0,10696.93,1453.07
O02003,2025-02-20,C0023,P015,North,2.0,500,0.0,1000,0.0,1000.0,771.4,228.6
O02004,2025-10-04,C0080,P004,West,2.0,22000,0.05,44000,2200.0,41800.0,30429.98,11370.02
O02005,2025-10-31,C0070,P014,South,1.0,700,0.1,700,70.0,630.0,518.39,111.61
O02006,2024-03-11,C0076,P005,West,2.0,4500,0.1,9000,900.0,8100.0,5202.52,2897.48
O02007,2024-08-26,C0047,P009,East,4.0,1800,0.02,7200,144.0,7056.0,5603.09,1452.91
O02008,2024-04-22,C0090,P004,East,3.0,22000,0.0,66000,0.0,66000.0,49045.96,16954.04
O02009,2024-08-13,C0039,P012,North,2.0,14500,0.1,29000,2900.0,26100.0,16889.34,9210.66
O02010,2025-01-25,C0081,P005,North,3.0,4500,0.02,13500,270.0,13230.0,10999.61,2230.39
O02011,2024-07-24,C0021,P014,West,5.0,700,0.02,3500,70.0,3430.0,1946.29,1483.71
O02012,2024-02-19,C0025,P002,North,1.0,65000,0.1,65000,6500.0,58500.0,46780.37,11719.63
O02013,2025-01-07,C0053,P008,South,1.0,12000,0.02,12000,240.0,11760.0,7156.49,4603.51
O02014,2024-02-08,C0056,P003,North,5.0,42000,0.1,210000,21000.0,189000.0,156281.91,32718.09
O02015,2024-06-14,C0075,P014,North,4.0,700,0.0,2800,0.0,2800.0,1593.23,1206.77
O02016,2024-01-01,C0030,P007,East,3.0,9000,0.05,27000,1350.0,25650.0,15441.23,10208.77
O02017,2024-03-04,C0088,P011,West,5.0,2200,0.15,11000,1650.0,9350.0,7434.89,1915.11
O02018,2024-11-14,C0033,P014,West,3.0,700,0.15,2100,315.0,1785.0,1718.6,66.4
O02019,2025-09-13,C0054,P009,West,3.0,1800,0.1,5400,540.0,4860.0,3373.16,1486.84
O02020,2025-07-20,C0094,P001,North,2.0,85000,0.1,170000,17000.0,153000.0,121615.04,31384.96
O02021,2024-03-13,C0054,P004,South,5.0,22000,0.02,110000,2200.0,107800.0,75902.39,31897.61
O02022,2024-01-26,C0069,P004,North,4.0,22000,0.15,88000,13200.0,74800.0,68408.76,6391.24
O02023,2024-09-04,C0091,P014,East,2.0,700,0.1,1400,140.0,1260.0,879.09,380.91
O02024,2025-04-21,C0098,P014,North,4.0,700,0.05,2800,140.0,2660.0,1959.54,700.46
O02025,2025-06-29,C0050,P008,East,4.0,12000,0.02,48000,960.0,47040.0,38720.08,8319.92
O02026,2025-08-24,C0042,P014,North,1.0,700,0.0,700,0.0,700.0,447.86,252.14
O02027,2024-09-07,C0020,P004,West,1.0,22000,0.05,22000,1100.0,20900.0,14710.07,6189.93
O02028,2024-05-02,C0054,P011,West,3.0,2200,0.05,6600,330.0,6270.0,5213.87,1056.13
O02029,2024-01-20,C0092,P006,West,4.0,3200,0.02,12800,256.0,12544.0,8189.12,4354.88
O02030,2024-04-17,C0049,P004,North,4.0,22000,0.02,88000,1760.0,86240.0,57444.81,28795.19
O02031,2024-02-17,C0035,P004,West,2.0,22000,0.05,44000,2200.0,41800.0,27812.93,13987.07
O02032,2025-09-21,C0011,P007,North,5.0,9000,0.0,45000,0.0,45000.0,34585.81,10414.19
O02033,2024-07-15,C0039,P006,North,3.0,3200,0.15,9600,1440.0,8160.0,7691.56,468.44
O02034,2025-08-24,C0024,P004,North,2.0,22000,0.02,44000,880.0,43120.0,31697.45,11422.55
O02035,2025-02-08,C0098,P006,North,1.0,3200,0.0,3200,0.0,3200.0,2298.82,901.18
O02036,2025-01-28,C0053,P002,South,5.0,65000,0.0,325000,0.0,325000.0,212972.82,112027.18
O02037,2024-11-28,C0014,P015,North,4.0,500,0.1,2000,200.0,1800.0,1106.74,693.26
O02038,2025-08-21,C0007,P006,South,3.0,3200,0.1,9600,960.0,8640.0,5730.85,2909.15
O02039,2024-02-01,C0086,P002,East,2.0,65000,0.0,130000,0.0,130000.0,76675.09,53324.91
O02040,2024-03-08,C0094,P009,West,1.0,1800,0.0,1800,0.0,1800.0,1046.32,753.68
O02041,2024-11-05,C0077,P014,East,1.0,700,0.02,700,14.0,686.0,508.61,177.39
O02042,2024-10-15,C0013,P006,East,1.0,3200,0.0,3200,0.0,3200.0,1877.81,1322.19
O02043,2025-02-02,C0010,P013,North,3.0,10500,0.05,31500,1575.0,29925.0,18053.32,11871.68
O02044,2025-06-23,C0020,P010,West,1.0,1200,0.0,1200,0.0,1200.0,783.96,416.04
O02045,2025-03-05,C0076,P012,North,1.0,14500,0.05,14500,725.0,13775.0,8949.92,4825.08
O02046,2024-07-07,C0077,P005,North,2.0,4500,0.02,9000,180.0,8820.0,5304.44,3515.56
O02047,2024-08-27,C0084,P001,North,4.0,85000,0.05,340000,17000.0,323000.0,200414.54,122585.46
O02048,2025-07-03,C0010,P006,East,3.0,3200,0.02,9600,192.0,9408.0,5944.09,3463.91
O02049,2024-05-27,C0016,P014,South,1.0,700,0.0,700,0.0,700.0,486.46,213.54
O02050,2025-01-03,C0091,P012,East,4.0,14500,0.0,58000,0.0,58000.0,43771.78,14228.22
O02051,2025-01-28,C0093,P012,South,3.0,14500,0.0,43500,0.0,43500.0,33940.86,9559.14
O02052,2025-07-02,C0073,P014,South,1.0,700,0.0,700,0.0,700.0,527.02,172.98
O02053,2025-06-06,C0011,P006,South,4.0,3200,0.15,12800,1920.0,10880.0,9211.11,1668.89
O02054,2024-12-05,C0007,P005,North,5.0,4500,0.02,22500,450.0,22050.0,17888.82,4161.18
O02055,2024-08-13,C0006,P014,South,3.0,700,0.02,2100,42.0,2058.0,1449.69,608.31
O02056,2024-09-25,C0070,P009,East,1.0,1800,0.0,1800,0.0,1800.0,1297.81,502.19
O02057,2024-10-27,C0085,P005,South,2.0,4500,0.1,9000,900.0,8100.0,5950.24,2149.76
O02058,2024-06-09,C0064,P005,North,3.0,4500,0.1,13500,1350.0,12150.0,8618.32,3531.68
O02059,2025-04-02,C0027,P014,East,5.0,700,0.1,3500,350.0,3150.0,2238.47,911.53
O02060,2024-06-01,C0076,P001,North,5.0,85000,0.05,425000,21250.0,403750.0,250769.41,152980.59
O02061,2025-04-19,C0006,P001,North,5.0,85000,0.1,425000,42500.0,382500.0,325159.58,57340.42
O02062,2025-07-03,C0083,P012,North,5.0,14500,0.02,72500,1450.0,71050.0,40958.83,30091.17
O02063,2025-12-04,C0090,P001,South,3.0,85000,0.1,255000,25500.0,229500.0,186702.08,42797.92
O02064,2024-03-27,C0072,P003,North,4.0,42000,0.1,168000,16800.0,151200.0,131611.91,19588.09
O02065,2025-07-09,C0088,P015,East,4.0,500,0.0,2000,0.0,2000.0,1368.61,631.39
O02066,2024-03-03,C0059,P007,North,4.0,9000,0.05,36000,1800.0,34200.0,20482.35,13717.65
O02067,2024-09-03,C0047,P011,West,4.0,2200,0.02,8800,176.0,8624.0,5857.92,2766.08
O02068,2024-05-08,C0033,P008,North,1.0,12000,0.0,12000,0.0,12000.0,7712.05,4287.95
O02069,2024-04-28,C0093,P002,East,5.0,65000,0.1,325000,32500.0,292500.0,265231.08,27268.92
O02070,2024-05-08,C0070,P003,West,1.0,42000,0.0,42000,0.0,42000.0,30938.95,11061.05
O02071,2024-02-02,C0020,P012,South,3.0,14500,0.05,43500,2175.0,41325.0,32397.37,8927.63
O02072,2025-08-24,C0096,P002,North,3.0,65000,0.15,195000,29250.0,165750.0,134408.29,31341.71
O02073,2024-02-14,C0006,P009,South,5.0,1800,0.05,9000,450.0,8550.0,6673.88,1876.12
O02074,2024-10-18,C0059,P006,West,1.0,3200,0.02,3200,64.0,3136.0,2384.3,751.7
O02075,2025-05-26,C0020,P006,West,3.0,3200,0.05,9600,480.0,9120.0,5452.0,3668.0
O02076,2025-12-24,C0067,P015,North,2.0,500,0.1,1000,100.0,900.0,610.1,289.9
O02077,2025-09-16,C0042,P010,East,1.0,1200,0.0,1200,0.0,1200.0,664.2,535.8
O02078,2024-04-10,C0044,P010,South,2.0,1200,0.02,2400,48.0,2352.0,1650.36,701.64
O02079,2025-12-23,C0068,P006,North,3.0,3200,0.05,9600,480.0,9120.0,7550.07,1569.93
O02080,2025-04-22,C0076,P006,East,5.0,3200,0.1,16000,1600.0,14400.0,11433.28,2966.72
O02081,2024-05-11,C0039,P011,South,2.0,2200,0.02,4400,88.0,4312.0,3014.25,1297.75
O02082,2024-11-24,C0100,P001,South,5.0,85000,0.02,425000,8500.0,416500.0,340004.58,76495.42
O02083,2025-11-01,C0050,P004,West,4.0,22000,0.15,88000,13200.0,74800.0,52491.91,22308.09
O02084,2024-10-14,C0017,P010,South,5.0,1200,0.0,6000,0.0,6000.0,3420.86,2579.14
O02085,2024-05-14,C0001,P010,East,5.0,1200,0.0,6000,0.0,6000.0,4786.04,1213.96
O02086,2025-10-01,C0021,P002,South,4.0,65000,0.05,260000,13000.0,247000.0,206375.28,40624.72
O02087,2025-11-27,C0070,P012,North,4.0,14500,0.0,58000,0.0,58000.0,42595.35,15404.65
O02088,2025-12-14,C0054,P009,South,1.0,1800,0.0,1800,0.0,1800.0,1109.55,690.45
O02089,2025-11-29,C0034,P004,West,4.0,22000,0.05,88000,4400.0,83600.0,71441.59,12158.41
O02090,2025-09-30,C0049,P012,South,1.0,14500,0.05,14500,725.0,13775.0,10971.33,2803.67
O02091,2024-11-28,C0084,P015,North,4.0,500,0.05,2000,100.0,1900.0,1463.9,436.1
O02092,2024-05-20,C0058,P007,East,4.0,9000,0.02,36000,720.0,35280.0,21966.7,13313.3
O02093,2025-03-27,C0006,P005,West,4.0,4500,0.05,18000,900.0,17100.0,12393.61,4706.39
O02094,2024-06-10,C0005,P005,West,4.0,4500,0.05,18000,900.0,17100.0,13897.72,3202.28
O02095,2024-12-11,C0049,P009,East,2.0,1800,0.1,3600,360.0,3240.0,2816.17,423.83
O02096,2025-04-24,C0041,P001,South,2.0,85000,0.1,170000,17000.0,153000.0,119269.64,33730.36
O02097,2025-11-22,C0086,P008,East,3.0,12000,0.05,36000,1800.0,34200.0,24881.56,9318.44
O02098,2024-07-30,C0059,P001,West,3.0,85000,0.1,255000,25500.0,229500.0,188285.53,41214.47
O02099,2024-07-03,C0076,P001,West,2.0,85000,0.1,170000,17000.0,153000.0,117746.62,35253.38
O02100,2025-06-21,C0059,P007,West,3.0,9000,0.0,27000,0.0,27000.0,17894.89,9105.11
O02101,2024-01-05,C0035,P012,South,3.0,14500,0.15,43500,6525.0,36975.0,24928.25,12046.75
O02102,2025-02-18,C0066,P014,North,2.0,700,0.1,1400,140.0,1260.0,817.65,442.35
O02103,2025-06-29,C0063,P002,East,4.0,65000,0.02,260000,5200.0,254800.0,196371.34,58428.66
O02104,2025-02-06,C0073,P004,North,2.0,22000,0.0,44000,0.0,44000.0,24493.01,19506.99
O02105,2024-10-07,C0019,P007,North,2.0,9000,0.05,18000,900.0,17100.0,10154.2,6945.8
O02106,2025-08-28,C0065,P009,South,3.0,1800,0.02,5400,108.0,5292.0,4288.97,1003.03
O02107,2024-09-28,C0029,P015,East,1.0,500,0.05,500,25.0,475.0,370.04,104.96
O02108,2025-06-03,C0080,P011,West,4.0,2200,0.05,8800,440.0,8360.0,4850.01,3509.99
O02109,2024-12-05,C0080,P009,West,4.0,1800,0.0,7200,0.0,7200.0,4566.61,2633.39
O02110,2024-01-20,C0063,P001,West,5.0,85000,0.0,425000,0.0,425000.0,321340.79,103659.21
O02111,2025-01-22,C0095,P002,West,2.0,65000,0.1,130000,13000.0,117000.0,86157.79,30842.21
O02112,2024-02-06,C0054,P003,East,3.0,42000,0.0,126000,0.0,126000.0,85248.5,40751.5
O02113,2025-11-11,C0003,P010,North,3.0,1200,0.05,3600,180.0,3420.0,2425.95,994.05
O02114,2025-03-15,C0061,P005,East,4.0,4500,0.02,18000,360.0,17640.0,10882.37,6757.63
O02115,2024-09-28,C0078,P004,North,4.0,22000,0.05,88000,4400.0,83600.0,65540.26,18059.74
O02116,2024-12-21,C0011,P011,North,5.0,2200,0.05,11000,550.0,10450.0,6355.93,4094.07
O02117,2025-03-28,C0011,P013,North,5.0,10500,0.02,52500,1050.0,51450.0,36065.28,15384.72
O02118,2024-07-09,C0028,P007,West,1.0,9000,0.05,9000,450.0,8550.0,5362.99,3187.01
O02119,2024-07-29,C0085,P014,East,2.0,700,0.05,1400,70.0,1330.0,787.59,542.41
O02120,2024-11-02,C0053,P012,West,4.0,14500,0.0,58000,0.0,58000.0,34143.2,23856.8
O02121,2024-07-08,C0098,P011,West,3.0,2200,0.02,6600,132.0,6468.0,5179.15,1288.85
O02122,2025-07-08,C0088,P014,West,3.0,700,0.05,2100,105.0,1995.0,1254.88,740.12
O02123,2024-03-16,C0056,P003,North,1.0,42000,0.05,42000,2100.0,39900.0,26256.71,13643.29
O02124,2025-08-27,C0068,P012,West,3.0,14500,0.05,43500,2175.0,41325.0,25546.92,15778.08
O02125,2024-09-11,C0034,P015,West,4.0,500,0.1,2000,200.0,1800.0,1497.19,302.81
O02126,2025-02-14,C0010,P015,West,1.0,500,0.0,500,0.0,500.0,335.14,164.86
O02127,2024-04-25,C0040,P009,North,3.0,1800,0.0,5400,0.0,5400.0,4345.82,1054.18
O02128,2024-10-08,C0060,P012,North,5.0,14500,0.05,72500,3625.0,68875.0,52879.15,15995.85
O02129,2025-07-05,C0019,P014,West,3.0,700,0.05,2100,105.0,1995.0,1456.3,538.7
O02130,2024-07-16,C0023,P013,North,5.0,10500,0.1,52500,5250.0,47250.0,38182.74,9067.26
O02131,2024-04-06,C0002,P014,South,2.0,700,0.0,1400,0.0,1400.0,785.28,614.72
O02132,2025-01-16,C0074,P013,South,1.0,10500,0.05,10500,525.0,9975.0,8470.12,1504.88
O02133,2024-04-28,C0090,P006,North,4.0,3200,0.05,12800,640.0,12160.0,10345.42,1814.58
O02134,2024-08-18,C0083,P011,North,2.0,2200,0.0,4400,0.0,4400.0,2748.05,1651.95
O02135,2024-11-25,C0038,P007,West,1.0,9000,0.05,9000,450.0,8550.0,6476.76,2073.24
O02136,2025-02-16,C0060,P013,West,1.0,10500,0.05,10500,525.0,9975.0,6347.43,3627.57
O02137,2025-04-12,C0097,P013,West,5.0,10500,0.0,52500,0.0,52500.0,36635.41,15864.59
O02138,2025-05-09,C0060,P015,North,4.0,500,0.02,2000,40.0,1960.0,1516.23,443.77
O02139,2025-09-09,C0030,P009,North,2.0,1800,0.0,3600,0.0,3600.0,2893.51,706.49
O02140,2024-02-18,C0034,P008,South,3.0,12000,0.1,36000,3600.0,32400.0,23097.19,9302.81
O02141,2024-09-21,C0073,P003,South,2.0,42000,0.0,84000,0.0,84000.0,61928.7,22071.3
O02142,2024-01-01,C0045,P010,North,1.0,1200,0.0,1200,0.0,1200.0,892.12,307.88
O02143,2024-01-07,C0084,P009,West,5.0,1800,0.0,9000,0.0,9000.0,5487.39,3512.61
O02144,2024-06-04,C0087,P008,West,5.0,12000,0.0,60000,0.0,60000.0,43190.32,16809.68
O02145,2025-03-13,C0004,P011,South,2.0,2200,0.0,4400,0.0,4400.0,3198.64,1201.36
O02146,2025-10-15,C0073,P013,South,2.0,10500,0.05,21000,1050.0,19950.0,15882.31,4067.69
O02147,2025-07-19,C0037,P003,South,5.0,42000,0.0,210000,0.0,210000.0,172197.01,37802.99
O02148,2025-04-17,C0052,P007,North,3.0,9000,0.02,27000,540.0,26460.0,15143.29,11316.71
O02149,2025-07-22,C0027,P011,North,2.0,2200,0.0,4400,0.0,4400.0,2660.34,1739.66
O02150,2024-05-05,C0037,P013,South,2.0,10500,0.02,21000,420.0,20580.0,12372.59,8207.41
O02151,2025-09-05,C0034,P012,South,3.0,14500,0.0,43500,0.0,43500.0,25738.83,17761.17
O02152,2025-10-12,C0006,P012,South,3.0,14500,0.05,43500,2175.0,41325.0,29260.15,12064.85
O02153,2024-03-10,C0079,P013,West,1.0,10500,0.05,10500,525.0,9975.0,8265.65,1709.35
O02154,2024-12-09,C0015,P015,North,3.0,500,0.05,1500,75.0,1425.0,1006.73,418.27
O02155,2025-08-29,C0038,P010,North,3.0,1200,0.0,3600,0.0,3600.0,2629.76,970.24
O02156,2024-12-14,C0020,P004,North,2.0,22000,0.1,44000,4400.0,39600.0,28672.81,10927.19
O02157,2025-09-06,C0017,P009,North,2.0,1800,0.05,3600,180.0,3420.0,2290.71,1129.29
O02158,2025-11-14,C0038,P011,East,3.0,2200,0.0,6600,0.0,6600.0,5116.61,1483.39
O02159,2024-12-12,C0092,P002,West,2.0,65000,0.02,130000,2600.0,127400.0,94509.72,32890.28
O02160,2024-02-13,C0095,P012,West,5.0,14500,0.1,72500,7250.0,65250.0,46743.78,18506.22
O02161,2024-09-05,C0039,P009,East,3.0,1800,0.02,5400,108.0,5292.0,4302.85,989.15
O02162,2024-06-06,C0051,P015,South,3.0,500,0.02,1500,30.0,1470.0,1026.9,443.1
O02163,2024-12-12,C0099,P004,North,2.0,22000,0.05,44000,2200.0,41800.0,26436.7,15363.3
O02164,2025-03-04,C0024,P014,South,5.0,700,0.0,3500,0.0,3500.0,2381.64,1118.36
O02165,2024-12-05,C0095,P007,South,1.0,9000,0.15,9000,1350.0,7650.0,6589.52,1060.48
